url,title,content,chunk_number,total_chunks,character_count,content_type
https://wiki.nanofab.ucsb.edu/wiki/Autostep_200_Mask_Making_Guidance,Autostep 200 Mask Making Guidance,"## Mask Layout
  * Maximum exposable single-image size: 14.8 x 14.8 mm at 1x wafer-scale (74mm square at 5x reticle-scale). Photomask vendor can accept up to max. 78mm X 78mm @ 5x reticle-scale.
  * For multiple Images (patterns) per photomask mask: ≥1mm @ 1x wafer-scale / ≥5mm @ 5x mask-scale of chrome in between adjacent Images/patterns.
  * For multiple Images per photomask, you'll need to calculate the distance, in mm, for the shutter blade positions to block off the unwanted regions of the mask. 
    * There are 4 shutter blades, **XL(left)/XR(right)/YF(front)/YR(rear)** , that start at _Position=0mm_ (not blocking any part of the mask), and can extend up to _Position=97mm_ , blocking the entire mask. For the first 13mm (_Position = 0→13mm_), nothing is blocked on the 14.8mm exposure field.
    * Remember that the photomask is rotated 180° from how it's loaded into the reticle box.",5,10,899,text
https://wiki.nanofab.ucsb.edu/wiki/Autostep_200_Mask_Making_Guidance,Autostep 200 Mask Making Guidance,"## Alignment Marks (Global, Local/DFAS)
To learn more about how these alignment marks work with the system, see the reticle handbook here: 
  * [**GCA Reticle Handbook**](https://wiki.nanofab.ucsb.edu/w/images/uploads/2023/GCA-ReticleHandbook.pdf)",6,10,247,text
https://wiki.nanofab.ucsb.edu/wiki/Autostep_200_Mask_Making_Guidance,Autostep 200 Mask Making Guidance,"In our system we mainly use manual global alignment to get +/- 0.25 or better alignment tolerance. Local alignment can be used but needs some characterization for each process. 
  * _Global alignment marks_ : These marks and how to place them on the mask are described on page 5-44 to 5-47 of the above GCA Reticle Handbook and are included for download below. The difference of our system from the manual is that the objectives are 63.5 mm apart, not 76.2 mm as indicated in the manual. The distance of this mark (or marks) to the center of the cell in X and Y should be noted, this is the _key offset_ and will be required when exposing a job. (Positive offset values are left ← for X and up ↑ for Y).
  * _Local alignment marks_ : Uses Digital Fine-Alignment System (DFAS). These marks and how to place them on the mask are described on page 5-33 to 5-34 of the above GCA Reticle Handbook and are included as an attachment to this document. If possible use one of each type if you desire to try to use local alignment. These can be light or dark field in nature. The distance of the center point of this mark (or marks) to the center of the cell in X and Y should be noted, this is the key offset and will be required when exposing a job.
  * [Alignment Marks CAD File](https://wiki.nanotech.ucsb.edu/w/images/9/92/GCA_Global_Mark.gds) can be downloaded here.",7,10,1362,text
https://wiki.nanofab.ucsb.edu/wiki/Autostep_200_Mask_Making_Guidance,Autostep 200 Mask Making Guidance,"### Test Structures
  * _Vernier Scales:_ These can be included to quantify the alignment offset after an exposure is done. The reticle handbook has an example of vernier scales on pages 5-49 to 5-53. You should include them for any layers that require critical alignment.
  * _Resolution:_ If you have room in the mask layout, it is good to have features that can give the resolution of a given exposure. The resolution should show both “pillars” and “trenches” in the resist so that you can see whether the focus or exposure needs some tweaking for your particular process.",8,10,575,text
https://wiki.nanofab.ucsb.edu/wiki/Autostep_200_Mask_Making_Guidance,Autostep 200 Mask Making Guidance,"## CAD Files
  * [Photomask Template: Dark-field (polygons/objects are clear) at 5x Magnification (GDS)](https://wiki.nanotech.ucsb.edu/w/images/c/c4/GCA_Stepper_MaskPlate_Master-DarkField_5x.gds)
    * _This template is designed to be submitted to the photomask vendor to print as-is, no scaling nor outer template applied - it is already at 5x magnification and has the GCA's reticle-alignment marks to align the mask to the lens column._
    * _Insert your wafer-scale designs into the template as Instances scaled UP by 5x (using the Instance Properties)._
    * _Template is written for ""objects/polygons are CLEAR"" aka. ""Dark Field"" - choose your design polarity accordingly._
    * Use the Cell ""**Reticle_Align** "" or ""**Reticle_AlignFlat** "" (flattened version of the same), GDS **Layer 42/0**.
    * _Your device cell should have center of die at (0,0), and instance it into the template with coords (0,0), for a single-design centered on the plate._
  * [GCA Alignment Marks CAD File](https://wiki.nanotech.ucsb.edu/w/images/9/92/GCA_Global_Mark.gds) can be downloaded here. 
    * _You can optionally include these in your die, allowing the system to perform_ Local alignment _in addition to std. Global alignment._
    * _The AutoStep200 also has a system mask with this mark, which you could optionally use to shoot marks on the wafer._
  * See [Calculators + Utilities > CAD Files](https://wiki.nanofab.ucsb.edu/wiki/Calculators_%2B_Utilities#CAD_Files_.26_Templates ""Calculators + Utilities"") for other useful CAD files, such as Overlay/Alignment and Resolution measurement.",9,10,1590,text
https://wiki.nanofab.ucsb.edu/wiki/Autostep_200_Mask_Making_Guidance,Autostep 200 Mask Making Guidance,"Retrieved from ""[https://wiki.nanofab.ucsb.edu/w/index.php?title=Autostep_200_Mask_Making_Guidance&oldid=163132](https://wiki.nanofab.ucsb.edu/w/index.php?title=Autostep_200_Mask_Making_Guidance&oldid=163132)""",10,10,209,text
https://wiki.nanofab.ucsb.edu/wiki/Mask_Making_Guidelines_for_Contact_Aligners,Mask Making Guidelines for Contact Aligners,"## Contents
  * [1 General Procedure](https://wiki.nanofab.ucsb.edu/wiki/Mask_Making_Guidelines_for_Contact_Aligners#General_Procedure)
  * [2 Generic Contact Mask Parameters](https://wiki.nanofab.ucsb.edu/wiki/Mask_Making_Guidelines_for_Contact_Aligners#Generic_Contact_Mask_Parameters)
    * [2.1 Mask Plate Size](https://wiki.nanofab.ucsb.edu/wiki/Mask_Making_Guidelines_for_Contact_Aligners#Mask_Plate_Size)
    * [2.2 Other Mask Plate Specs](https://wiki.nanofab.ucsb.edu/wiki/Mask_Making_Guidelines_for_Contact_Aligners#Other_Mask_Plate_Specs)
  * [3 Definitions for Mask/Reticle Order Form](https://wiki.nanofab.ucsb.edu/wiki/Mask_Making_Guidelines_for_Contact_Aligners#Definitions_for_Mask/Reticle_Order_Form)
  * [4 Generic Mask design/programming CAD files & spreadsheets](https://wiki.nanofab.ucsb.edu/wiki/Mask_Making_Guidelines_for_Contact_Aligners#Generic_Mask_design/programming_CAD_files_&_spreadsheets)
    * [4.1 CAD Files](https://wiki.nanofab.ucsb.edu/wiki/Mask_Making_Guidelines_for_Contact_Aligners#CAD_Files)
  * [5 CAD Tips](https://wiki.nanofab.ucsb.edu/wiki/Mask_Making_Guidelines_for_Contact_Aligners#CAD_Tips)
    * [5.1 First Layer Alignment](https://wiki.nanofab.ucsb.edu/wiki/Mask_Making_Guidelines_for_Contact_Aligners#First_Layer_Alignment)",1,10,1273,text
https://wiki.nanofab.ucsb.edu/wiki/Mask_Making_Guidelines_for_Contact_Aligners,Mask Making Guidelines for Contact Aligners,"## General Procedure
  1. Make your CAD file of your device according to the tool you're going to do litho on.
  2. Make separate ""Layers"" on your CAD file corresponding to each litho.
  3. Fill out the Mask Order Form for the photomask vendor you choose to order from. Can order all photomasks (one for each Layer) in one order, calling out separate CAD Layers for each Mask. 
    1. Academic users: Contact [Demis](https://wiki.nanofab.ucsb.edu/wiki/Demis_D._John ""Demis D. John"") for quotes from photomask vendors.
    2. Industrial users: Contact photomask vendors for quotes, we can suggest some or you can find them online yourself.
  4. UCSB Users: Submit a requisition in Procurement Gateway to send a PO to the photomask vendor.
  5. Send Photomask vendor your CAD file and Mask order form (referencing above PO).
  6. Industrial Users: You can pay by credit card if desired.
  7. Typically ~3 days to receive the photomasks.",2,10,934,text
https://wiki.nanofab.ucsb.edu/wiki/Mask_Making_Guidelines_for_Contact_Aligners,Mask Making Guidelines for Contact Aligners,"## Generic Contact Mask Parameters
For the contact aligner you are designing for, make sure you know the following specifications: 
### Mask Plate Size
  * We have two different styles of contact aligners and each has it's own capability in regard to the substrate and mask size it can accommodate (with some overlap between the two). 
    * SUSS MJB-3: 
      * Wafer size: 3"" max. for vacuum mode; 4” for soft contact (3” x 3” exposure area)
      * Substrate size: 3"" x 3"" max
      * Mask plate size: 3"" x 3"" x 0.090"" or 4"" x 4"" x 0.090"", typically soda-lime glass.
    * SUSS MA-6: 
      * Chuck Sizes: 
        * 1"" square (or wafer) and smaller, backside alignment capability
        * 3"" wafer, no backside alignment
        * 4"" wafer, backside alignment capability
        * 6"" wafer, backside alignment capability
      * Mask Holder Sizes: 
        * 3""
        * 4""
        * 5"" mask - can be modified to support a 6"" mask but exposure area will still be ~4"" diameter (see Staff)
        * 7""
  * The plate size should be ~1"" larger than your wafer size, AND the contact aligner should have a plate holder compatible with that plate size. Some examples: 
    * To expose a **2"" (50mm) wafer, or _smaller pieces_** you could order 
      * A 3 "" or 4"" mask plate. Eg. 3 _x 3 x 0.090 inch soda lime_ _glass._
        * Either put your design in the center of the plate, and order multiple plates (one for each process step/""Layer""), or
        * Put multiple patterns on a single plate and use the offset-vacuum chuck, to put your sample under the right pattern on the plate. (This takes a bit more experience with the MJB to design correctly.)
    * To expose a **3"" (75mm) wafer** , you could order 
      * A 4"" or 5"" mask plate. Eg. _5 x 5 x 0.090 inch soda lime_ _glass._
    * To expose a **4"" (100mm) wafer** , you should order 
      * 5"" mask plate. Eg. _5 x 5 x 0.090 inch soda lime_ _glass._
      * This works on the [MA6](https://wiki.nanofab.ucsb.edu/wiki/Contact_Aligner_\(SUSS_MA-6\) ""Contact Aligner \(SUSS MA-6\)"") only.
    * To expose a **6"" (150mm) wafer** , you should order 
      * 7"" mask plate. Eg. _7 x 7 x 0.090 inch soda lime_ _glass._
      * This works on the [MA6](https://wiki.nanofab.ucsb.edu/wiki/Contact_Aligner_\(SUSS_MA-6\) ""Contact Aligner \(SUSS MA-6\)"") only.",3,10,2312,text
https://wiki.nanofab.ucsb.edu/wiki/Mask_Making_Guidelines_for_Contact_Aligners,Mask Making Guidelines for Contact Aligners,"* Either the quoted product number from our photomask vendor quotes, or the minimum feature size in your CAD - and just ask the photomask vendor which product number to use.


### Other Mask Plate Specs
For all contact plates, we suggest the following standard params: 
  * Material: Soda Lime glass (quartz is generally overkill)
  * Thickness 0.090"" (eg. _5"" x 5"" x 0.090""_ or _4"" x 4"" x 0.090""_)
  * Orientation/Mirroring should be ""_Right Reading with Chrome Down_ "" if your CAD file shows exactly what you want on your wafer. 
    * For _Back side alignment_ , don't forget to mirror your pattern horizontally/over the Y-axis (since your wafer will be flipped).
  * You can choose whether the polygons you draw are transparent glass (""objects are clear"") or opaque chrome (""objects are dark""). You must consider whether you are using a positive or negative resist.",4,10,869,text
https://wiki.nanofab.ucsb.edu/wiki/Mask_Making_Guidelines_for_Contact_Aligners,Mask Making Guidelines for Contact Aligners,"Ask the tool's Process Expert or Tool Supervisor to confirm these values. You can send your draft order form and CAD file to the tool super/process expert for review. 
## Definitions for Mask/Reticle Order Form
When submitting the photo mask order, the following notes & definitions apply: 
  1. ""**Grade** "" or ""**Product Code** "" will be one of the items on our quote. This will specify the glass type (soda-lime or quartz), plate size (4"" square and 0.090"" thick, for example), and the resolution. The grade choice determines the price, and is chosen based on required feature size (smaller feature size is more expensive). This is found on the vendor's quote, or you ask the vendor for a price based on desired minimum feature size (smallest feature actually present on your CAD file). 
    1. Although you will submit your CAD file at 1x wafer scale, the actual reticle is printer larger by the stepper's magnification (eg. 4x or 5x mag, depending on the stepper system), so make sure to choose your reticle grade accounting for this; eg. If my CAD has 1.0µm lines smallest feature, I should choose a photomask grade better/equal to 4.0µm for a stepper with 4x reduction.
  2. ""**Title** "" or ""**Device Name** "" or ""Layer Title"" - any text of your choosing, to identify this ""set"" of multiple mask plates (""Device Name"") and each individual mask plate of the set (""Layer title""). 
    1. Eg. ""Device"" is ""_DFB Laser 2025-01_ ""
    2. ""Layer Titles"" may be ""_Mesa etch_ "", ""_Contact pads_ "" and ""_Gratings_ "" etc.
    3. The mask plates will show both, eg. one plate will show ""_DFB Laser 2025-01: Mesa Etch_ "" and another will have """"_DFB Laser 2025-01: Gratings_ "", printed on the edge of the plates.
  3. “**GDS Level** ” is also known as “**layer number** ” - the GDS Layer number to print, from your CAD file 
    1. If you are printing multiple mask plates for separate device Layers, you can submit one CAD file with each Layer on a separate GDS Layer, and specify each GDS Layer number as a separate plate (with it's own Title text, polarity, grade/CD etc.) on the Order form (on it's own line).
  4. ""**topcell** "" or ""**structure name** "" is the Cell in your CAD file that contains the hierarchy of patterns to print.
  5. Polarity/Mirroring should be ""**Right-Reading (legible text) with Chrome Down** "", if your CAD is exactly what you want on the wafer, for all our systems.
  6. “**Min. Feature on Mask** ” refers to minimum clear or opaque feature, assuming features similar to lines/spaces. This should be specified at the reticle-scale - see ""Grade"" above.
  7. “**Min. Contact** ” refers to features with aspect ratio close to 1:1, eg. Squares and circles. These have a separate spec due to the manufacturing process, so make sure to choose the appropriate grade of photomask with this in mind.
  8. “**CD** ”, or ""**Critical Dimension** "" - Choose a CD similar to your most critical feature (scaled to the reticle scale), so the vendor will print & measure & guarantee test structures at that exact size.",5,10,3027,text
https://wiki.nanofab.ucsb.edu/wiki/Mask_Making_Guidelines_for_Contact_Aligners,Mask Making Guidelines for Contact Aligners,"## Generic Mask design/programming CAD files & spreadsheets
  * Example [Toppan Order Form via Digidat](https://wiki.nanotech.ucsb.edu/wiki/images/9/90/Digidat-Toppan_Mask_order_form_%28UCSB_ASML_5500%29.docx)
    * Academic users may request the UCSB Nanofab's quotes from various photomask vendors.
  * On-wafer alignment marks: You will need matching male+female alignment marks to match each mask plate to on-wafer layers. You can use any alignment mark design you want - some examples are linked below.


### CAD Files
_For designing your mask plates._
  * [CAD Files & Templates](https://wiki.nanofab.ucsb.edu/wiki/Calculators_%2B_Utilities#CAD_Files_.26_Templates ""Calculators + Utilities"") - alignment markers, alignment verniers and other useful CAD objects",6,10,766,text
https://wiki.nanofab.ucsb.edu/wiki/Mask_Making_Guidelines_for_Contact_Aligners,Mask Making Guidelines for Contact Aligners,"[![screenshot of Contact-AlignMarks_Vernier_DemisDJohn_v3.oas](https://wiki.nanofab.ucsb.edu/w/images/thumb/2/22/Contact-AlignMarks_Vernier_DemisDJohn_v3_Screenshot.png.png/200px-Contact-AlignMarks_Vernier_DemisDJohn_v3_Screenshot.png.png)](https://wiki.nanofab.ucsb.edu/wiki/File:Contact-AlignMarks_Vernier_DemisDJohn_v3_Screenshot.png.png)Alignment Mark with Vernier |  [![Screenshot of Vented_font_DDJ.gds](https://wiki.nanofab.ucsb.edu/w/images/thumb/6/6f/Vented_font_screnshot.jpg/200px-Vented_font_screnshot.jpg)](https://wiki.nanofab.ucsb.edu/wiki/File:Vented_font_screnshot.jpg)Vented font schematic.  
---|---  
  * [CAD Layout Programs](https://wiki.nanofab.ucsb.edu/wiki/Calculators_%2B_Utilities#CAD_Layout_Programs ""Calculators + Utilities"")
  * [CAD Design Tips](https://wiki.nanofab.ucsb.edu/wiki/Calculators_%2B_Utilities#CAD_Design_Tips ""Calculators + Utilities"")",7,10,880,text
https://wiki.nanofab.ucsb.edu/wiki/Mask_Making_Guidelines_for_Contact_Aligners,Mask Making Guidelines for Contact Aligners,"## CAD Tips
  * By default, Wafer flat is Down (–Y) with respect to your CAD file for most systems.
  * Utilize the ""Cell"" and ""Cell Instancing"" functionality in your CAD layout program! (aka. a ""Block"" in AutoCAD). Highly recommended to use KLayout, not AutoCAD. See [Calculators + Utilities > CAD Design Tips](https://wiki.nanofab.ucsb.edu/wiki/Calculators_%2B_Utilities#CAD_Design_Tips ""Calculators + Utilities"") for tutorials.
  * Center your entire design around the coordinates (0,0). (0,0) should always be the center of your device, wafer and/or photomask/reticle Cells. Photomask vendors can then NOT ""auto center"" your designs on the plate.
  * Inside each sub-Cell, also design around the cell's (0,0) origin.
  * Create a Cell called ""_reticle_layout_ "" or similar, that is an exact representation of what the printed reticle patterns should look like (typically at 1x wafer-scale, if _not_ including the outer templates for the stepper system). Instance the Device's Cells into _reticle_layout_ , and reference this Cell on your mask order form. (You can also Instance the same cells into ""_device_layout_ "" and ""_wafer_layout_ "" cells during design/verification.).",8,10,1178,text
